quality_grade,time_observed_at,taxon_geoprivacy,annotations,uuid,id,cached_votes_total,identifications_most_agree,species_guess,identifications_most_disagree,tags,positional_accuracy,comments_count,site_id,created_time_zone,license_code,observed_time_zone,quality_metrics,public_positional_accuracy,reviewed_by,oauth_application_id,flags,created_at,description,time_zone_offset,project_ids_with_curator_id,observed_on,observed_on_string,updated_at,sounds,place_ids,captive,ident_taxon_ids,outlinks,faves_count,ofvs,num_identification_agreements,comments,map_scale,uri,project_ids,community_taxon_id,owners_identification_from_vision,identifications_count,obscured,num_identification_disagreements,geoprivacy,location,votes,spam,mappable,identifications_some_agree,project_ids_without_curator_id,place_guess,identifications,project_observations,observation_sounds,observation_photos,photos,faves,non_owner_ids,observed_on_details.date,observed_on_details.day,observed_on_details.month,observed_on_details.year,observed_on_details.hour,observed_on_details.week,created_at_details.date,created_at_details.day,created_at_details.month,created_at_details.year,created_at_details.hour,created_at_details.week,taxon.is_active,taxon.ancestry,taxon.min_species_ancestry,taxon.endemic,taxon.iconic_taxon_id,taxon.min_species_taxon_id,taxon.threatened,taxon.rank_level,taxon.introduced,taxon.native,taxon.parent_id,name,taxon.rank,taxon.extinct,taxon.id,taxon.ancestor_ids,taxon.created_at,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.photos_locked,taxon.universal_search_rank,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.complete_rank,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.conservation_status.id,taxon.conservation_status.place_id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,preferences.prefers_community_taxon,geojson.type,geojson.coordinates,user.id,user.login,user.spam,user.suspended,user.created_at,user.site_id,user.login_autocomplete,user.login_exact,user.name,user.name_autocomplete,user.orcid,user.icon,user.observations_count,user.identifications_count,user.journal_posts_count,user.activity_count,user.species_count,user.annotated_observations_count,user.universal_search_rank,user.roles,user.icon_url,user.preferences.prefers_community_taxa,user.preferences.prefers_project_addition_by,user.preferences.prefers_observation_fields_by,prov,longitude,latitude
needs_id,2021-06-07T09:07:00-07:00,open,,21e01b58-f282-458f-a8c3-0c4ae0d62484,82106255,0,FALSE,Pyrobombus,FALSE,,30,0,1,America/Los_Angeles,cc-by,America/Los_Angeles,,30,,NA,,2021-06-07T18:49:22-07:00,NA,-08:00,,2021-06-07,2021/06/07 9:07 AM PDT,2024-03-06T05:32:47-08:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/82106255,,538900,TRUE,0,FALSE,0,NA,"34.4664539416,-120.4704930254",,FALSE,TRUE,FALSE,,"Cojo Ranch, Santa Barbara County, CA, USA",,,,,,,,2021-06-07,7,6,2021,9,23,2021-06-07,7,6,2021,18,23,TRUE,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/538883/52775/538900,"48460,1,47120,372739,47158,184884,47201,124417,326777,47222,630955,47221,199939,538883,52775,538900,57689",FALSE,47158,57689,FALSE,10,FALSE,TRUE,538900,Bombus vosnesenskii,species,FALSE,57689,,2010-03-23T03:05:03+00:00,0,3,34412,FALSE,34412,NA,NA,NA,http://en.wikipedia.org/wiki/Bombus_vosnesenskii,Insecta,Yellow-faced Bumble Bee,NA,353270971,cc-by-nc,"(c) Dan Fitzgerald (Fitz), some rights reserved (CC BY-NC), uploaded by Dan Fitzgerald (Fitz)",https://inaturalist-open-data.s3.amazonaws.com/photos/353270971/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/353270971/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/353270971/medium.jpg,1564,1705,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,3090,zabbey,FALSE,FALSE,2011-09-28T22:59:43+00:00,1,zabbey,zabbey,Zack Abbey,Zack Abbey,NA,https://static.inaturalist.org/attachments/users/icons/3090/thumb.jpg?1475528703,7654,6442,0,14096,2070,17,7654,,https://static.inaturalist.org/attachments/users/icons/3090/medium.jpg?1475528703,NA,joined,NA,inat,-120.4704930254,34.4664539416
needs_id,2021-06-07T08:49:00-07:00,NA,,1e71dc0c-d827-4c88-8e48-86309823f276,82106246,0,FALSE,Largus californicus,FALSE,,15,0,1,America/Los_Angeles,cc-by,America/Los_Angeles,,15,,NA,,2021-06-07T18:49:16-07:00,NA,-08:00,,2021-06-07,2021/06/07 8:49 AM PDT,2021-06-17T08:00:03-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/82106246,,NA,TRUE,0,FALSE,0,NA,"34.4666308508,-120.4687549539",,FALSE,TRUE,FALSE,,"Cojo Ranch, Santa Barbara County, CA, USA",,,,,,,,2021-06-07,7,6,2021,8,23,2021-06-07,7,6,2021,18,23,TRUE,48460/1/47120/372739/47158/184884/47744/61267/372868/52983/52984/963114/963115/52985,"48460,1,47120,372739,47158,184884,47744,61267,372868,52983,52984,963114,963115,52985,52986",FALSE,47158,52986,FALSE,10,FALSE,TRUE,52985,Largus californicus,species,FALSE,52986,,2009-09-09T04:44:14+00:00,0,1,7350,FALSE,7350,NA,NA,NA,http://en.wikipedia.org/wiki/Largus_californicus,Insecta,California Bordered Plant Bug,NA,5289793,cc-by-nc-nd,"(c) Jason M Crockwell, some rights reserved (CC BY-NC-ND), uploaded by Jason M Crockwell",https://inaturalist-open-data.s3.amazonaws.com/photos/5289793/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/5289793/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5289793/medium.jpeg,1537,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,3090,zabbey,FALSE,FALSE,2011-09-28T22:59:43+00:00,1,zabbey,zabbey,Zack Abbey,Zack Abbey,NA,https://static.inaturalist.org/attachments/users/icons/3090/thumb.jpg?1475528703,7654,6442,0,14096,2070,17,7654,,https://static.inaturalist.org/attachments/users/icons/3090/medium.jpg?1475528703,NA,joined,NA,inat,-120.4687549539,34.4666308508
needs_id,2021-06-07T08:49:00-07:00,NA,,5920c4ff-edfb-4952-9325-a729a361fc99,82106245,0,TRUE,Largus,FALSE,,20,0,1,America/Los_Angeles,cc-by,America/Los_Angeles,,20,,NA,,2021-06-07T18:49:16-07:00,NA,-08:00,,2021-06-07,2021/06/07 8:49 AM PDT,2021-06-07T20:22:27-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/82106245,,52985,FALSE,1,FALSE,0,NA,"34.4665927808,-120.4687444364",,FALSE,TRUE,TRUE,,"Cojo Ranch, Santa Barbara County, CA, USA",,,,,,,,2021-06-07,7,6,2021,8,23,2021-06-07,7,6,2021,18,23,TRUE,48460/1/47120/372739/47158/184884/47744/61267/372868/52983/52984/963114/963115,"48460,1,47120,372739,47158,184884,47744,61267,372868,52983,52984,963114,963115,52985",FALSE,47158,52985,FALSE,20,FALSE,FALSE,963115,Largus,genus,FALSE,52985,,2009-09-09T04:42:42+00:00,0,1,28893,FALSE,28893,NA,NA,NA,http://en.wikipedia.org/wiki/Largus_(bug),Insecta,NA,NA,20778569,cc-by-nc,"(c) John Carlson, some rights reserved (CC BY-NC), uploaded by John Carlson",https://inaturalist-open-data.s3.amazonaws.com/photos/20778569/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/20778569/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/20778569/medium.jpg,2048,1536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,3090,zabbey,FALSE,FALSE,2011-09-28T22:59:43+00:00,1,zabbey,zabbey,Zack Abbey,Zack Abbey,NA,https://static.inaturalist.org/attachments/users/icons/3090/thumb.jpg?1475528703,7654,6442,0,14096,2070,17,7654,,https://static.inaturalist.org/attachments/users/icons/3090/medium.jpg?1475528703,NA,joined,NA,inat,-120.4687444364,34.4665927808
needs_id,2021-06-07T12:53:00-07:00,open,,f0a2c17e-6d38-4739-9af4-b857cc60e578,82106244,0,FALSE,Pyrobombus,FALSE,,20,0,1,America/Los_Angeles,cc-by,America/Los_Angeles,,20,,NA,,2021-06-07T18:49:16-07:00,NA,-08:00,,2021-06-07,2021/06/07 12:53 PM PDT,2024-03-06T05:32:47-08:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/82106244,,538900,TRUE,0,FALSE,0,NA,"34.4674269978,-120.4585087063",,FALSE,TRUE,FALSE,,"Cojo Ranch, Santa Barbara County, CA, USA",,,,,,,,2021-06-07,7,6,2021,12,23,2021-06-07,7,6,2021,18,23,TRUE,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/538883/52775/538900,"48460,1,47120,372739,47158,184884,47201,124417,326777,47222,630955,47221,199939,538883,52775,538900,57689",FALSE,47158,57689,FALSE,10,FALSE,TRUE,538900,Bombus vosnesenskii,species,FALSE,57689,,2010-03-23T03:05:03+00:00,0,3,34412,FALSE,34412,NA,NA,NA,http://en.wikipedia.org/wiki/Bombus_vosnesenskii,Insecta,Yellow-faced Bumble Bee,NA,353270971,cc-by-nc,"(c) Dan Fitzgerald (Fitz), some rights reserved (CC BY-NC), uploaded by Dan Fitzgerald (Fitz)",https://inaturalist-open-data.s3.amazonaws.com/photos/353270971/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/353270971/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/353270971/medium.jpg,1564,1705,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,3090,zabbey,FALSE,FALSE,2011-09-28T22:59:43+00:00,1,zabbey,zabbey,Zack Abbey,Zack Abbey,NA,https://static.inaturalist.org/attachments/users/icons/3090/thumb.jpg?1475528703,7654,6442,0,14096,2070,17,7654,,https://static.inaturalist.org/attachments/users/icons/3090/medium.jpg?1475528703,NA,joined,NA,inat,-120.4585087063,34.4674269978
research,2021-05-15T10:57:04-07:00,NA,,b8a45269-91e5-4356-a84d-2b434bc19f45,80963326,0,TRUE,Belostoma,FALSE,,NA,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,NA,,2,,2021-05-30T16:19:42-07:00,NA,-08:00,,2021-05-15,2021-05-15 10:57:04,2024-05-17T05:49:57-07:00,,,FALSE,,,0,,2,,NA,https://www.inaturalist.org/observations/80963326,,81576,FALSE,2,FALSE,0,NA,"34.490535,-120.4898989722",,FALSE,TRUE,TRUE,,"Lompoc, CA 93436, USA",,,,,,,,2021-05-15,15,5,2021,10,19,2021-05-30,30,5,2021,16,21,TRUE,48460/1/47120/372739/47158/184884/47744/61267/116696/81569/81570/476217/1351586,"48460,1,47120,372739,47158,184884,47744,61267,116696,81569,81570,476217,1351586,81576",FALSE,47158,81576,FALSE,20,FALSE,FALSE,1351586,Belostoma,genus,FALSE,81576,,2011-05-19T01:44:00+00:00,0,1,6843,FALSE,6843,NA,NA,NA,http://en.wikipedia.org/wiki/Belostoma,Insecta,NA,NA,1393188,cc-by-nc,"(c) Nicolas Olejnik, some rights reserved (CC BY-NC), uploaded by Nicolas Olejnik",https://inaturalist-open-data.s3.amazonaws.com/photos/1393188/square.JPG,,https://inaturalist-open-data.s3.amazonaws.com/photos/1393188/square.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/1393188/medium.JPG,1536,2048,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,1824429,slampoud,FALSE,FALSE,2019-06-03T21:18:34+00:00,1,slampoud,slampoud,slampoud,slampoud,NA,https://static.inaturalist.org/attachments/users/icons/1824429/thumb.jpg?1559596888,227,2,0,229,165,4,227,,https://static.inaturalist.org/attachments/users/icons/1824429/medium.jpg?1559596888,NA,NA,NA,inat,-120.4898989722,34.490535
research,2021-05-04T15:05:57-07:00,NA,,ee455ee2-823c-4f97-9a83-726ac492ecb9,78069060,0,TRUE,lanceleaf liveforever,FALSE,,27,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,27,,3,,2021-05-09T08:12:14-07:00,,-08:00,,2021-05-04,Tue May 04 2021 15:05:57 GMT-0700 (PDT),2021-05-09T08:59:04-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/78069060,,58137,FALSE,1,FALSE,0,NA,"34.46508,-120.402275",,FALSE,TRUE,TRUE,,"Santa Barbara County, US-CA, US",,,,,,,,2021-05-04,4,5,2021,15,18,2021-05-09,9,5,2021,8,18,TRUE,48460/47126/211194/47125/47124/71289/51890/889256/1092926/51891,"48460,47126,211194,47125,47124,71289,51890,889256,1092926,51891,58137",FALSE,47126,58137,FALSE,10,FALSE,TRUE,51891,Dudleya lanceolata,species,FALSE,58137,,2010-03-28T06:31:00+00:00,0,4,10101,FALSE,10101,NA,3714,NA,http://en.wikipedia.org/wiki/Dudleya_lanceolata,Plantae,lanceleaf liveforever,NA,63796717,NA,"(c) Melanie Albert, all rights reserved, uploaded by Melanie Albert",https://static.inaturalist.org/photos/63796717/square.jpg,,https://static.inaturalist.org/photos/63796717/square.jpg,https://static.inaturalist.org/photos/63796717/medium.jpg,2048,1536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2452333,rnewkirk91,FALSE,FALSE,2019-11-21T01:46:12+00:00,1,rnewkirk91,rnewkirk91,,,NA,https://static.inaturalist.org/attachments/users/icons/2452333/thumb.jpg?1582409057,372,44,0,416,312,0,372,,https://static.inaturalist.org/attachments/users/icons/2452333/medium.jpg?1582409057,NA,NA,NA,inat,-120.402275,34.46508
research,2021-05-04T10:09:47-07:00,open,,07ced906-ead6-4e72-b4ee-d971d08009fd,78069008,0,TRUE,Lark Sparrow,FALSE,,6,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,6,,3,,2021-05-09T08:11:44-07:00,,-08:00,,2021-05-04,Tue May 04 2021 10:09:47 GMT-0700 (PDT),2021-05-09T20:21:09-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/78069008,,10479,FALSE,1,FALSE,0,NA,"34.4642366667,-120.4211966667",,FALSE,TRUE,TRUE,,"Santa Barbara County, US-CA, US",,,,,,,,2021-05-04,4,5,2021,10,18,2021-05-09,9,5,2021,8,18,TRUE,48460/1/2/355675/3/7251/559248/10478,"48460,1,2,355675,3,7251,559248,10478,10479",FALSE,3,10479,FALSE,10,FALSE,TRUE,10478,Chondestes grammacus,species,FALSE,10479,,2008-03-13T03:05:18+00:00,0,9,22794,FALSE,22794,NA,NA,NA,http://en.wikipedia.org/wiki/Lark_sparrow,Aves,Lark Sparrow,subspecies,94637053,cc-by-nc,"(c) guyincognito, some rights reserved (CC BY-NC), uploaded by guyincognito",https://inaturalist-open-data.s3.amazonaws.com/photos/94637053/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/94637053/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/94637053/medium.jpeg,1293,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2452333,rnewkirk91,FALSE,FALSE,2019-11-21T01:46:12+00:00,1,rnewkirk91,rnewkirk91,,,NA,https://static.inaturalist.org/attachments/users/icons/2452333/thumb.jpg?1582409057,372,44,0,416,312,0,372,,https://static.inaturalist.org/attachments/users/icons/2452333/medium.jpg?1582409057,NA,NA,NA,inat,-120.4211966667,34.4642366667
research,2014-04-08T00:00:00-07:00,open,,3e4d6f81-dbfa-48d6-8b6a-b782a8023ca8,77416315,0,TRUE,Mule Deer,FALSE,,948,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,948,,NA,,2021-05-05T00:02:00-07:00,NA,-08:00,,2014-04-08,2014/04/08 12:00 AM PDT,2021-05-21T10:14:44-07:00,,,FALSE,,,0,,4,,NA,https://www.inaturalist.org/observations/77416315,,42220,TRUE,4,FALSE,0,NA,"34.4563801953,-120.4020624266",,FALSE,TRUE,TRUE,,"Santa Barbara County, CA, USA",,,,,,,,2014-04-08,8,4,2014,0,15,2021-05-05,5,5,2021,0,18,TRUE,48460/1/2/355675/40151/848317/848320/848324/152870/424850/42158/846185/846324/42219,"48460,1,2,355675,40151,848317,848320,848324,152870,424850,42158,846185,846324,42219,42220",FALSE,40151,42220,FALSE,10,FALSE,TRUE,42219,Odocoileus hemionus,species,FALSE,42220,,2008-03-19T00:40:57+00:00,1,6,127171,FALSE,127171,NA,6,NA,http://en.wikipedia.org/wiki/Mule_deer,Mammalia,Mule Deer,NA,42633041,cc-by-sa,"(c) Oregon Department of Fish & Wildlife, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/42633041/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/42633041/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/42633041/medium.jpg,1463,2048,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,4131089,jtomoleoni,FALSE,FALSE,2021-03-23T00:21:32+00:00,1,jtomoleoni,jtomoleoni,Joe Tomoleoni,Joe Tomoleoni,NA,https://static.inaturalist.org/attachments/users/icons/4131089/thumb.jpg?1616599136,2472,4351,0,6823,2140,177,2472,,https://static.inaturalist.org/attachments/users/icons/4131089/medium.jpg?1616599136,NA,NA,NA,inat,-120.4020624266,34.4563801953
research,2021-05-04T12:07:27-07:00,open,,c8a96c21-de61-4cd3-bc84-0a3dfaedb339,77326553,0,TRUE,Horned Lark,FALSE,,4,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,4,,3,,2021-05-04T12:12:32-07:00,,-08:00,,2021-05-04,Tue May 04 2021 12:07:27 GMT-0700 (PDT),2021-08-28T19:45:59-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/77326553,,7294,TRUE,1,FALSE,0,NA,"34.4579466667,-120.410225",,FALSE,TRUE,TRUE,,"Hollister Ranch Rd, Goleta, CA, US",,,,,,,,2021-05-04,4,5,2021,12,18,2021-05-04,4,5,2021,12,18,TRUE,48460/1/2/355675/3/7251/7284/7293,"48460,1,2,355675,3,7251,7284,7293,7294",FALSE,3,7294,FALSE,10,FALSE,TRUE,7293,Eremophila alpestris,species,FALSE,7294,,2008-03-13T02:53:57+00:00,0,9,20250,FALSE,20250,NA,NA,NA,https://en.wikipedia.org/wiki/Horned_lark,Aves,Horned Lark,subspecies,183478476,cc-by,"(c) Pat Farris, some rights reserved (CC BY), uploaded by Pat Farris",https://inaturalist-open-data.s3.amazonaws.com/photos/183478476/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/183478476/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/183478476/medium.jpg,735,864,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2452333,rnewkirk91,FALSE,FALSE,2019-11-21T01:46:12+00:00,1,rnewkirk91,rnewkirk91,,,NA,https://static.inaturalist.org/attachments/users/icons/2452333/thumb.jpg?1582409057,372,44,0,416,312,0,372,,https://static.inaturalist.org/attachments/users/icons/2452333/medium.jpg?1582409057,NA,NA,NA,inat,-120.410225,34.4579466667
research,2021-04-23T11:25:00-07:00,open,,259c41da-ada0-46a9-84de-50f555e8a9ad,75136129,0,TRUE,Wild Turkey,FALSE,,474,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,474,,NA,,2021-04-24T21:00:23-07:00,NA,-08:00,,2021-04-23,2021/04/23 11:25 AM PDT,2021-04-25T04:25:16-07:00,,,FALSE,,,0,,3,,NA,https://www.inaturalist.org/observations/75136129,,906,TRUE,3,FALSE,0,NA,"34.5117352366,-120.4888892776",,FALSE,TRUE,TRUE,,"Santa Barbara County, CA, USA",,,,,,,,2021-04-23,23,4,2021,11,16,2021-04-24,24,4,2021,21,16,TRUE,48460/1/2/355675/3/573/574/905,"48460,1,2,355675,3,573,574,905,906",FALSE,3,906,FALSE,10,TRUE,FALSE,905,Meleagris gallopavo,species,FALSE,906,,2008-03-13T02:36:53+00:00,1,11,122299,FALSE,122299,NA,NA,NA,http://en.wikipedia.org/wiki/Wild_turkey,Aves,Wild Turkey,subspecies,31353610,cc-by-nc,"(c) Matt K, some rights reserved (CC BY-NC), uploaded by Matt K",https://inaturalist-open-data.s3.amazonaws.com/photos/31353610/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/31353610/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/31353610/medium.jpg,682,1024,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,223005,dlbowls,FALSE,FALSE,2016-04-22T20:06:34+00:00,1,dlbowls,dlbowls,,,NA,https://static.inaturalist.org/attachments/users/icons/223005/thumb.jpg?1475541362,22561,420,0,22981,3286,144,22561,,https://static.inaturalist.org/attachments/users/icons/223005/medium.jpg?1475541362,NA,NA,NA,inat,-120.4888892776,34.5117352366
needs_id,2021-04-22T13:01:00-07:00,NA,,d0f0d9b7-9af8-4836-a1e4-94d0ff446d0e,75136128,0,FALSE,Pseudomelatoma torosa,FALSE,,232,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,232,,NA,,2021-04-24T21:00:22-07:00,NA,-08:00,,2021-04-22,2021/04/22 1:01 PM PDT,2021-04-24T21:00:22-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/75136128,,NA,FALSE,0,FALSE,0,NA,"34.4950088776,-120.4964808245",,FALSE,TRUE,FALSE,,"Santa Barbara County, CA, USA",,,,,,,,2021-04-22,22,4,2021,13,16,2021-04-24,24,4,2021,21,16,TRUE,48460/1/47115/47114/246139/48289/480704/129950/129951,"48460,1,47115,47114,246139,48289,480704,129950,129951,129941",FALSE,47115,129941,FALSE,10,FALSE,FALSE,129951,Pseudomelatoma torosa,species,FALSE,129941,,2012-06-08T15:58:32+00:00,0,1,25,FALSE,25,NA,NA,NA,http://en.wikipedia.org/wiki/Pseudomelatoma_torosa,Mollusca,NA,NA,4087764,cc-by-nc,"(c) Alison Young, some rights reserved (CC BY-NC), uploaded by Alison Young",https://inaturalist-open-data.s3.amazonaws.com/photos/4087764/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/4087764/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/4087764/medium.jpeg,1588,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,223005,dlbowls,FALSE,FALSE,2016-04-22T20:06:34+00:00,1,dlbowls,dlbowls,,,NA,https://static.inaturalist.org/attachments/users/icons/223005/thumb.jpg?1475541362,22561,420,0,22981,3286,144,22561,,https://static.inaturalist.org/attachments/users/icons/223005/medium.jpg?1475541362,NA,NA,NA,inat,-120.4964808245,34.4950088776
research,2021-04-22T17:48:00-07:00,NA,,4a4a3170-cc69-4945-8308-b3aa183c0bd4,75135516,0,TRUE,Carinate Dovesnail,FALSE,,52,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,52,,NA,,2021-04-24T20:51:33-07:00,NA,-08:00,,2021-04-22,2021/04/22 5:48 PM PDT,2021-04-25T20:28:42-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/75135516,,129933,TRUE,1,FALSE,0,NA,"34.4944325737,-120.4950211479",,FALSE,TRUE,TRUE,,"Santa Barbara County, CA, USA",,,,,,,,2021-04-22,22,4,2021,17,16,2021-04-24,24,4,2021,20,16,TRUE,48460/1/47115/47114/246139/48289/499859/50704/129946,"48460,1,47115,47114,246139,48289,499859,50704,129946,129933",FALSE,47115,129933,FALSE,10,FALSE,TRUE,129946,Alia carinata,species,FALSE,129933,,2012-06-08T15:58:22+00:00,1,1,903,FALSE,903,NA,NA,NA,http://en.wikipedia.org/wiki/Alia_carinata,Mollusca,Carinate Dovesnail,NA,176079608,cc-by-nc,"(c) Zach Berghorst, some rights reserved (CC BY-NC), uploaded by Zach Berghorst",https://inaturalist-open-data.s3.amazonaws.com/photos/176079608/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/176079608/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/176079608/medium.jpeg,1516,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,223005,dlbowls,FALSE,FALSE,2016-04-22T20:06:34+00:00,1,dlbowls,dlbowls,,,NA,https://static.inaturalist.org/attachments/users/icons/223005/thumb.jpg?1475541362,22561,420,0,22981,3286,144,22561,,https://static.inaturalist.org/attachments/users/icons/223005/medium.jpg?1475541362,NA,NA,NA,inat,-120.4950211479,34.4944325737
research,2021-04-22T17:58:00-07:00,NA,,6d53cf71-9d12-4ef0-9190-506ef0589d68,75135515,0,TRUE,Variegate Amphissa,FALSE,,46,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,46,,NA,,2021-04-24T20:51:33-07:00,NA,-08:00,,2021-04-22,2021/04/22 5:58 PM PDT,2021-04-25T20:28:38-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/75135515,,129932,TRUE,1,FALSE,0,NA,"34.4944591012,-120.4949996902",,FALSE,TRUE,TRUE,,"Santa Barbara County, CA, USA",,,,,,,,2021-04-22,22,4,2021,17,16,2021-04-24,24,4,2021,20,16,TRUE,48460/1/47115/47114/246139/48289/499859/50704/117645,"48460,1,47115,47114,246139,48289,499859,50704,117645,129932",FALSE,47115,129932,FALSE,10,FALSE,TRUE,117645,Amphissa versicolor,species,FALSE,129932,,2012-06-08T15:58:21+00:00,1,1,548,FALSE,548,NA,NA,NA,http://en.wikipedia.org/wiki/Amphissa_versicolor,Mollusca,Variegate Amphissa,NA,596708,cc-by,"(c) Ken-ichi Ueda, some rights reserved (CC BY), uploaded by Ken-ichi Ueda",https://inaturalist-open-data.s3.amazonaws.com/photos/596708/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/596708/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/596708/medium.jpg,1354,1354,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,223005,dlbowls,FALSE,FALSE,2016-04-22T20:06:34+00:00,1,dlbowls,dlbowls,,,NA,https://static.inaturalist.org/attachments/users/icons/223005/thumb.jpg?1475541362,22561,420,0,22981,3286,144,22561,,https://static.inaturalist.org/attachments/users/icons/223005/medium.jpg?1475541362,NA,NA,NA,inat,-120.4949996902,34.4944591012
