associatedsequences,barcodevalue,basisofrecord,bed,canonicalname,catalognumber,class,collectioncode,collectionid,collectionname,collector,commonname,commonnames,continent,coordinateuncertainty,country,countrycode,county,datasetid,datecollected,datemodified,dqs,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,etag,eventdate,family,fieldnumber,flags,formation,genus,geologicalcontextid,longitude,latitude,group,hasImage,hasMedia,highertaxon,highestbiostratigraphiczone,individualcount,infraspecificepithet,institutioncode,institutionid,institutionname,kingdom,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lithostratigraphicterms,locality,lowestbiostratigraphiczone,maxdepth,maxelevation,mediarecords,member,mindepth,minelevation,municipality,occurrenceid,order,phylum,recordids,recordnumber,recordset,name,specificepithet,startdayofyear,stateprovince,taxonid,taxonomicstatus,taxonrank,typestatus,uuid,verbatimeventdate,verbatimlocality,version,waterbody,prov
NA,NA,preservedspecimen,NA,isocoma menziesii,sbbg239908,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,m. l. long,NA,,north america,400,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1966-11-11,2024-01-31T23:28:35.813889+00:00,0.30434782608695654,NA,NA,NA,NA,NA,c35e049b1ff8a5b67dd2764bdfaf0c666f85b2bd,1966-11-11,asteraceae,NA,,NA,isocoma,NA,-120.4665,34.449,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|isocoma|isocoma menziesii,NA,NA,vernonioides,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mtns: point conception, 0.25 mi se of lighthouse",NA,NA,NA,,NA,NA,NA,NA,d38dfec8-e9a4-470c-8568-463093213233,asterales,tracheophyta,,NA,d7540872-1c53-48ac-a617-2d0739eadcbd,isocoma menziesii var. vernonioides,menziesii,315,california,3099285,doubtful,species,NA,011efcfa-6246-4403-8979-770feb5bf18c,1966-11-11,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,helminthoglypta phlyctaena,4276,gastropoda,iz,NA,NA,lorenzo g. yates,NA,,north america,NA,united states,usa,santa barbara county,9ca92552-f23a-41a8-a140-01abaa31c931,NA,2022-02-25T04:40:01.784148+00:00,0.21739130434782608,NA,NA,NA,NA,NA,cd4b680bb3d85c06ef1380b6f23d427b3df815e7,NA,helminthoglyptidae,NA,,NA,helminthoglypta,NA,-120.3666667,34.4666667,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,0d87ee0a-f6fd-11ea-a2df-00155da89f01,stylommatophora,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,helminthoglypta phlyctaena,phlyctaena,NA,california,2296168,accepted,species,NA,013a03a0-938d-4d79-a83e-d36e61162c54,NA,between gaviota pass and pt. conception.,NA,NA,idigbio
NA,NA,fossilspecimen,NA,corbicula astartoides,lacmip 6243.29,bivalvia,ip,urn:uuid:3d086afe-1145-4aaf-a0c1-aab5d83a8c38,NA,j. browning,NA,,north america,150,united states,usa,santa barbara county,6cfd67d6-4f9b-400b-8549-1933ac27936f,1982-05-01,2024-01-31T23:36:35.916565+00:00,0.391304347826087,late campanian,NA,late cretaceous,NA,cretaceous,ccbdb072cf715d88ce37ce48990f8051a940add0,1982-05-01,cyrenidae,NA,,jalama formation,corbicula,NA,-120.4,34.5,NA,FALSE,FALSE,animalia | mollusca | bivalvia | venerida | cyrenidae | corbicula,NA,NA,NA,lacm,urn:lsid:biocol.org:col:34802,NA,animalia,late campanian,NA,late cretaceous,NA,cretaceous,NA,jalama creek,NA,NA,NA,,NA,NA,NA,NA,a8708609-af86-4940-af03-8a694ff06928,veneroida,mollusca,,NA,5082e6c8-8f5b-4bf6-a930-e3e6de7bf6fb,"corbicula astartoides dailey & popenoe, 1966",astartoides,121,california,8969153,accepted,species,NA,0153e5c5-0198-4201-a7c8-9f188b86f955,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,logfia filaginoides,obi174291,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-09,2024-06-11T21:15:05.612026+00:00,0.2753623188405797,NA,NA,NA,NA,NA,54d21e13ab09db530bfaf00d3cab5ffd415418b5,2019-05-09,asteraceae,NA,,NA,logfia,NA,-120.4730736,34.50495136,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|logfia,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. stop 1. cojo ranch unit. 1.34 miles east from cojo gate along long canyon rd. and 1.5 miles east from the pacific coast.êsite with wells and weather station.,NA,NA,NA,,NA,NA,NA,NA,45f89534-dbaf-40b9-8e20-d084ee719547,asterales,tracheophyta,,35921,b667cef4-96fe-42e8-a9fa-6298aa80bb14,logfia filaginoides,filaginoides,129,california,3088916,doubtful,species,NA,01600e61-bc03-4053-b851-3ba161700def,09 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,arctostaphylos purissima,NA,magnoliopsida,rsa,3818e1d3-b6a4-11e8-b408-001a64db2964,NA,"allen massihi; andrew yool, jon e. keeley",NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1992-08-31,2024-01-31T23:35:13.701489+00:00,0.30434782608695654,NA,NA,NA,NA,NA,293aa0ef7cd5ab21ca160d5fb75679e2774aab50,1992-08-31,ericaceae,NA,,NA,arctostaphylos,NA,-120.39705,34.5289,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|arctostaphylos,NA,NA,NA,rsa,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mtns., south of lompoc, south slope off jalama rd., 9 km southwest of hwy 1.",NA,NA,NA,,NA,NA,410,NA,028f8b4d-08d7-44bb-b095-72892f2b52d0,ericales,tracheophyta,,20793,a4e6033a-d1eb-46d3-869d-7c0328f09aa7,arctostaphylos purissima,purissima,244,california,2882534,accepted,species,NA,01728c01-e796-4f64-a746-e82e715ba2e4,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,eucrypta chrysanthemifolia,obi174294,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-10,2024-06-11T21:15:05.612026+00:00,0.2463768115942029,NA,NA,NA,NA,NA,a08b4a2e0e3070eb133140f2d7e29275c9491b14,2019-05-10,boraginaceae,NA,,NA,eucrypta,NA,-120.4548918,34.52912912,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|boraginales|hydrophyllaceae|eucrypta,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. jalama ranch side. escondido canyon (n-s running canyon) on water canyon rd. from the jalama ranch headquarters parking lot to 1 mile up escondido canyon.ênorth of jalama rd. 3. 6 due east of pacific coast.,NA,NA,NA,,NA,NA,NA,NA,2092dcd6-9b65-4fbc-8698-20c07b3d245b,boraginales,tracheophyta,,35826,b667cef4-96fe-42e8-a9fa-6298aa80bb14,eucrypta chrysanthemifolia,chrysanthemifolia,130,california,2928377,accepted,species,NA,01765303-9b8f-4da8-8f38-8b281b776a56,10 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,calystegia macrostegia,58101,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,ralph hoffmann,NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1928-09-10,2023-05-05T11:17:33.911779+00:00,0.2753623188405797,NA,NA,NA,NA,NA,6630a0f2e51058170ff74b6113b1565f03830c63,1928-09-10,convolvulaceae,NA,,NA,calystegia,NA,-120.467,34.452,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|solanales|convolvulaceae|calystegia|calystegia macrostegia,NA,NA,cyclostegia,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,point conception,NA,NA,NA,,NA,NA,NA,NA,51123a31-77b9-4283-8ba4-54f0018023b9,solanales,tracheophyta,,NA,d7540872-1c53-48ac-a617-2d0739eadcbd,calystegia macrostegia subsp. cyclostegia,macrostegia,254,california,2928443,accepted,species,NA,01947b60-6ac3-4ffa-a69b-83d0235b4204,1928-9-10,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,lepidostoma unicolor,caslot059335,insecta,casent,http://grscicoll.org/institutional-collection/entomology,NA,larry e. serpa,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-06-04,2024-07-12T19:12:33.994880+00:00,0.21739130434782608,NA,NA,NA,NA,NA,1adff65038a0d3e6acae82004e520a0f4c6ff2a4,2019-06-04,lepidostomatidae,25557,,NA,lepidostoma,NA,-120.4901111,34.51575,NA,FALSE,FALSE,NA,NA,1,NA,casc,http://grbio.org/institution/california-academy-sciences,NA,animalia,NA,NA,NA,NA,NA,NA,espada creek,NA,NA,NA,,NA,NA,NA,NA,urn:catalog:cas:ent:caslot059335,trichoptera,arthropoda,,NA,87c45c90-ba1d-409e-a9d7-9baf5a5cbb1c,lepidostoma unicolor,unicolor,155,california,5054469,accepted,species,NA,0194e317-3244-4748-b0f6-17dd6f0ad91d,6/4/19,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,corallina officinalis,309642,florideophyceae,algae,NA,NA,robert setzer,NA,,north america,602,united states,usa,santa barbara,2d59e5db-57ad-41ff-97d6-11f5fb264527,1970-01-08,2021-09-19T20:33:43.503979+00:00,0.2028985507246377,NA,NA,NA,NA,NA,8408ea13f9302b1427d1127a1e3825b21e910011,1970-01-08,corallinaceae,NA,,NA,corallina,NA,-120.45167,34.4425,NA,TRUE,TRUE,corallinaceae,NA,NA,chilensis,wtu,NA,NA,plantae,NA,NA,NA,NA,NA,NA,government point.,NA,NA,NA,,NA,NA,NA,NA,3a686f3f-1fdd-4b9d-8bb6-0bb0711a60b2,corallinales,rhodophyta,,4046,4ef6540c-e6cf-4678-bc43-b57435354de0,corallina officinalis var. chilensis,officinalis,8,california,5276013,accepted,species,NA,019a643e-a7f7-45b9-ab38-7f523063817c,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,verbena lasiostachys,ucsb064000,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,"david j. keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-09,2024-06-11T21:13:21.512462+00:00,0.2753623188405797,NA,NA,NA,NA,NA,cf3fbec0cb77ef626537e041cc82be670632ef6d,2019-05-09,verbenaceae,NA,,NA,verbena,NA,-120.4730736,34.50495136,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|lamiales|verbenaceae|verbena,NA,NA,NA,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mountains; phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve; stop 1; cojo ranch unit; 1.34 miles east from cojo gate along long canyon rd. and 1.5 miles east from the pacific coast; site with wells and weather station.,NA,NA,NA,,NA,NA,NA,NA,3a9c5560-0e84-4957-8b4c-b73d39c7cf5b,lamiales,tracheophyta,,35636,f31a5f98-efd3-476a-9627-de3add582acd,verbena lasiostachys,lasiostachys,129,california,2925519,accepted,species,NA,019be215-3be7-46a4-82ef-b2adf129cc57,09 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,neotoma macrotis,1154,mammalia,mam,NA,NA,NA,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1975-04-29,2015-02-21T09:18:51.686000+00:00,0.2753623188405797,NA,NA,NA,NA,NA,d28c89a8945d485f0f73b225b3f6a3323c7c58d2,1975-04-29,cricetidae,NA,,NA,neotoma,NA,-120.3716667,34.4936111,NA,FALSE,FALSE,animalia:chordata:mammalia:rodentia:cricetidae:neotoma,NA,1,NA,sbmnh,urn:lsid:biocol.org:col:34834,NA,animalia,NA,NA,NA,NA,NA,NA,"hollister ranch; de la cresta, station 3",NA,NA,NA,,NA,NA,NA,NA,urn:catalog:sbmnh:mam:1154,rodentia,chordata,,NA,9d8ced48-62c5-4ce0-99e7-a03550c674c0,neotoma macrotis,macrotis,119,california,4265036,accepted,species,NA,019d0832-ca84-4196-9bc9-b43d49e39b8a,NA,north america; united states; california; santa barbara county; ; ; ;,NA,NA,idigbio
NA,NA,preservedspecimen,NA,oxylebius pictus,52476.009,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1978-12-13,2024-07-12T19:35:10.420091+00:00,0.2898550724637681,NA,NA,NA,NA,NA,babca5b7ed4a71b4ec30f0f925f8e9e69cca9d9b,1978-12-13,hexagrammidae,NA,,NA,oxylebius,NA,-120.4333333333,34.443333333333,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | hexagrammidae | oxylebius,NA,1,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: cojo bay,NA,NA,NA,,NA,NA,NA,NA,c5c7bdf7-92d1-4378-8592-29e384e79e10,scorpaeniformes,chordata,,0078015ma,2d853a6d-50ec-4931-8e91-48fc2491fdee,"oxylebius pictus gill, 1862",pictus,347,california,2336510,accepted,species,NA,01af8eb5-b8c3-499f-96a3-1dcb72c23535,NA,eastern pacific | usa | california |  | southern california: cojo bay,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,NA,235651,NA,iz,https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470,NA,larry e. serpa,NA,,north america,NA,united states,usa,santa barbara county,NA,2018-09-13,2024-01-31T21:57:57.098080+00:00,0.42028985507246375,NA,NA,NA,NA,NA,3899b0e70d0b080d40c25187b8fee88b6fa22ddd,2018-09-13,dugesiidae,096032,,NA,schmidtea,NA,-120.4901389,34.5157778,NA,FALSE,FALSE,"animalia, platyhelminthes, rhabditophora, tricladida, continenticola, geoplanoidea, dugesiidae",NA,NA,NA,cas,http://grscicoll.org/institution/california-academy-sciences,NA,animalia,NA,NA,NA,NA,NA,NA,espada creek,NA,NA,NA,,NA,NA,47.85,NA,urn:catalog:cas:iz:235651,tricladida,platyhelminthes,,NA,bd61c458-b865-4b05-9f1f-735c49066e55,schmidtea polychroa,polychroa,256,california,NA,NA,species,NA,01b28cad-abf7-40d5-b6a0-d316190a7e08,13 sep 2018,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,artedius,54050.003,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1979-05-24,2024-07-12T19:35:10.420091+00:00,0.2753623188405797,NA,NA,NA,NA,NA,5a14f45569dbf10f4d0c7f9f1855bc256628e253,1979-05-24,cottidae,NA,,NA,artedius,NA,-120.4333333333,34.443333333333,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | cottidae | artedius,NA,1,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: cojo bay,NA,NA,NA,,NA,NA,NA,NA,ba2195ed-bcd8-432a-a231-71b43749c2f0,scorpaeniformes,chordata,,0128015ob,2d853a6d-50ec-4931-8e91-48fc2491fdee,artedius,NA,144,california,2333960,accepted,genus,NA,01be2354-2336-40af-a07d-7a5c8dfd816f,NA,eastern pacific | usa | california |  | southern california: cojo bay,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,NA,235663,NA,iz,https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470,NA,larry e. serpa,NA,,north america,NA,united states,usa,santa barbara county,NA,2018-09-13,2024-01-31T21:57:57.098080+00:00,0.43478260869565216,NA,NA,NA,NA,NA,78d0aae823b3aea9849659defdc1e5e2d061bd61,2018-09-13,dugesiidae,151594,,NA,schmidtea,NA,-120.4559722,34.5224722,NA,FALSE,FALSE,"animalia, platyhelminthes, rhabditophora, tricladida, continenticola, geoplanoidea, dugesiidae",NA,NA,NA,cas,http://grscicoll.org/institution/california-academy-sciences,NA,animalia,NA,NA,NA,NA,NA,NA,escondido creek,NA,NA,NA,,NA,NA,126.8,NA,urn:catalog:cas:iz:235663,tricladida,platyhelminthes,,NA,bd61c458-b865-4b05-9f1f-735c49066e55,schmidtea polychroa,polychroa,256,california,NA,NA,species,NA,01bfadd1-17f3-4e6d-8488-1cb598c84442,13 sep 2018,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,orthonopias triacis,55598.058,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1980-04-13,2024-07-12T19:35:10.420091+00:00,0.2753623188405797,NA,NA,NA,NA,NA,4c7ab5b32648103f036d53546626d1f024cae4d1,1980-04-13,cottidae,NA,,NA,orthonopias,NA,-120.44,34.445,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | cottidae | orthonopias,NA,NA,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: coho bay,NA,NA,NA,,NA,NA,NA,NA,4b865cc2-3b36-4f73-8e3c-9f0d340c4471,scorpaeniformes,chordata,,0238008ob,2d853a6d-50ec-4931-8e91-48fc2491fdee,"orthonopias triacis starks & mann, 1911",triacis,104,california,2333856,accepted,species,NA,01c60fdc-5f84-484a-9889-be127c240c32,NA,eastern pacific | usa | california |  | southern california: coho bay,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,NA,cmnpa 1984-4869,trematoda,cmnpa,http://grbio.org/cool/ax5q-psre,NA,"turner, c.p.",NA,,NA,NA,united states,usa,santa barbara co.,NA,1956-06-07,2024-06-11T20:42:19.407434+00:00,0.391304347826087,NA,NA,NA,NA,NA,460721f372ea842c5e049e8be09adbd3691c40ef,1956-06-07,zoogonidae,NA,,NA,neozoogonus,NA,-120.453,34.4425,NA,FALSE,FALSE,animalia; platyhelminthes; trematoda; digenea; plagiorchiida; xiphidiata; microphalloidea; zoogonidae; neozoogonus;,NA,1,NA,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,NA,animalia,NA,NA,NA,NA,NA,NA,"near santa barbara, government cove",NA,NA,NA,,NA,NA,NA,NA,383add42-1d1b-d1b4-c2ac-716480392835,plagiorchiida,platyhelminthes,,a56-134,90d6f994-d652-49d0-b6e6-924c65c4c079,neozoogonus californicus,NA,159,california (state),NA,NA,species,NA,01d6a69b-31a5-45cc-bbd0-fe57f8a17953,1956-06-07,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,deinandra increscens,ucsb024943,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,wayne r. ferren,NA,,north america,2000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1984-01-17,2023-05-05T11:14:46.814911+00:00,0.3188405797101449,NA,NA,NA,NA,NA,459161d45b186deb84843833e5286f0bb82d03e3,1984-01-17,asteraceae,NA,,NA,deinandra,NA,-120.486194,34.486639,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|deinandra|deinandra increscens,NA,NA,increscens,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"dirt road west of railroad, south margin of canada de las animas, ca. 2.2 km north of pt. conception.",NA,NA,NA,,NA,NA,NA,NA,f9d041c4-1a5d-11e3-b49f-525400a0a001,asterales,tracheophyta,,2703,f31a5f98-efd3-476a-9627-de3add582acd,deinandra increscens subsp. increscens,increscens,17,california,3106611,doubtful,species,NA,01e034a4-4608-4c05-8176-e865c29f4263,17 jan 1984,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,sciurus griseus,3221,mammalia,mam,NA,NA,NA,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1993-08-06,2015-02-21T09:35:39.905000+00:00,0.2753623188405797,NA,NA,NA,NA,NA,6d4a1407b6e5d811d523e83954d970fc2f41618e,1993-08-06,sciuridae,NA,,NA,sciurus,NA,-120.4563889,34.5155556,NA,FALSE,FALSE,animalia:chordata:mammalia:rodentia:sciuridae:sciurus,NA,1,NA,sbmnh,urn:lsid:biocol.org:col:34834,NA,animalia,NA,NA,NA,NA,NA,NA,jalama beach county park; 3 mi e on jalama rd.,NA,NA,NA,,NA,NA,NA,NA,urn:catalog:sbmnh:mam:3221,rodentia,chordata,,NA,9d8ced48-62c5-4ce0-99e7-a03550c674c0,sciurus griseus,griseus,218,california,5219672,accepted,species,NA,01ec5a00-72e5-4c8e-bd73-25bd8525956d,NA,north america; united states; california; santa barbara county; ; ; ;,NA,NA,idigbio
NA,NA,fossilspecimen,NA,NA,lacmip 24109.4,gastropoda,ip,urn:uuid:3d086afe-1145-4aaf-a0c1-aab5d83a8c38,NA,d. dailey,NA,,north america,100,united states,usa,santa barbara county,NA,1958-09-09,2024-01-31T23:36:35.916565+00:00,0.5362318840579711,campanian,NA,late cretaceous,NA,cretaceous,2f6565ec2606f53dc925c4f4bee97997c303ec14,1958-09,ringiculidae,NA,,jalama formation,biplica,NA,-120.4,34.5,NA,FALSE,FALSE,animalia | mollusca | gastropoda | heterobranchia | ringiculidae | biplica,NA,NA,NA,lacm,urn:lsid:biocol.org:col:34802,NA,animalia,maastrichtian,NA,late cretaceous,NA,cretaceous,NA,jalama ranch,NA,NA,NA,,NA,NA,NA,vandenberg air force base,50289ce0-5ef7-45bd-8385-016c93fd2cda,incertae sedis,mollusca,,NA,5082e6c8-8f5b-4bf6-a930-e3e6de7bf6fb,"biplica miniplicata popenoe, 1957",miniplicata,252,california,NA,NA,species,NA,01f1be4c-7d6d-4362-84f0-043798c87965,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,haliotis walallensis,353358,gastropoda,iz,NA,NA,john phillips,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1970-02-27,2022-02-25T04:40:01.784148+00:00,0.2463768115942029,NA,NA,NA,NA,NA,65a8359b62b78a2c645d1f7cbd771e958216efcd,1970,haliotidae,NA,,NA,haliotis,NA,-120.4422222,34.4505556,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,0eb874b2-f6fd-11ea-a2df-00155da89f01,vetigastropoda,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,haliotis walallensis,walallensis,58,california,2293079,accepted,species,NA,01f36bd1-5ff3-4f40-bc67-dd466c97574d,1970,"cojo anchorage, near platform harry.",NA,NA,idigbio
NA,NA,preservedspecimen,NA,thamnophis hammondii,1463,reptilia,he,NA,NA,NA,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1990-03-28,2015-02-21T09:25:26.171000+00:00,0.2608695652173913,NA,NA,NA,NA,NA,29f74dfe77fae9094723f446f5a456e97e469e09,1990-03-28,colubridae,NA,,NA,thamnophis,NA,-120.4436111,34.4527778,NA,FALSE,FALSE,animalia:chordata::squamata:colubridae:thamnophis,NA,1,NA,sbmnh,urn:lsid:biocol.org:col:34834,NA,animalia,NA,NA,NA,NA,NA,NA,"bixby ranch; junction wood canyon, near mouth",NA,NA,NA,,NA,NA,NA,NA,urn:catalog:sbmnh:he:1463,squamata,chordata,,928,9d8ced48-62c5-4ce0-99e7-a03550c674c0,thamnophis hammondii,hammondii,87,california,2457494,accepted,species,NA,01fbec17-c959-40f8-98a5-08333a93123c,NA,north america; united states; california; santa barbara county; ; ; ;,NA,NA,idigbio
NA,NA,preservedspecimen,NA,arctostaphylos refugioensis,ucsb036180,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,beth hendrickson,NA,,north america,500,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1992-03-24,2023-05-05T11:14:46.814911+00:00,0.2898550724637681,NA,NA,NA,NA,NA,6e4eb3504f5027fc30bf437d5354f49c8b895b7e,1992-03-24,ericaceae,NA,,NA,arctostaphylos,NA,-120.38541,34.4937,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|arctostaphylos,NA,NA,NA,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"hollister ranch, western santa ynez mountains and adjacent coastal plain, west of gaviota state park; de la cresta, 0.25 miles west of cementerio junction, above cojo canyon, parcel 1",NA,NA,NA,,NA,NA,NA,NA,fe79f602-1a5d-11e3-b49f-525400a0a001,ericales,tracheophyta,,hr42,f31a5f98-efd3-476a-9627-de3add582acd,arctostaphylos refugioensis,refugioensis,84,california,2882555,accepted,species,NA,01ff1f8e-3403-425b-a582-080189105630,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,pituophis catenifer fulginatus,1100,reptilia,he,NA,NA,NA,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1984-04-18,2015-02-21T09:25:38.152000+00:00,0.30434782608695654,NA,NA,NA,NA,NA,8059fc6bd87ba9f2362a4f642cb1c80961286fb5,1984-04-18,colubridae,NA,,NA,pituophis,NA,-120.4136111,34.4630556,NA,FALSE,FALSE,animalia:chordata::squamata:colubridae:pituophis,NA,1,fulginatus,sbmnh,urn:lsid:biocol.org:col:34834,NA,animalia,NA,NA,NA,NA,NA,NA,"point conception; canada del cojo, wlng property",NA,NA,NA,,NA,NA,NA,NA,urn:catalog:sbmnh:he:1100,squamata,chordata,,140,9d8ced48-62c5-4ce0-99e7-a03550c674c0,pituophis catenifer,catenifer,109,california,6162131,accepted,subspecies,NA,0201a38f-a425-44e1-a7d0-c582a53a224d,NA,north america; united states; california; santa barbara county; ; ; ;,NA,NA,idigbio
